Date,Open,High,Low,Close,Volume
9/15/09,1049.03,1056.04,1043.42,1052.63,3436455556
9/16/09,1053.99,1068.76,1052.87,1068.76,3774183333
9/17/09,1067.87,1074.77,1061.2,1065.49,3704505556
9/18/09,1066.6,1071.52,1064.27,1068.3,3115538889
9/21/09,1067.14,1067.28,1057.46,1064.66,2564044444
9/22/09,1066.35,1073.81,1066.35,1071.66,2914777778
9/23/09,1072.69,1080.15,1060.39,1060.87,3073294444
9/24/09,1062.56,1066.29,1045.85,1050.78,3058672222
9/25/09,1049.48,1053.47,1041.17,1044.38,2503938889
9/28/09,1045.38,1065.13,1045.38,1062.98,2070527778
9/29/09,1063.69,1069.62,1057.83,1060.61,2749944444
9/30/09,1061.02,1063.4,1046.47,1057.08,3332700000
10/1/09,1054.91,1054.91,1029.45,1029.85,3217472222
10/2/09,1029.71,1030.6,1019.95,1025.21,3101800000
10/5/09,1026.87,1042.58,1025.92,1040.46,2396283333
10/6/09,1042.02,1060.55,1042.02,1054.72,2794355556
10/7/09,1053.65,1058.02,1050.1,1057.58,2354566667
10/8/09,1060.03,1070.67,1060.03,1065.48,2771333333
10/9/09,1065.28,1071.51,1063,1071.49,2090988889
10/12/09,1071.63,1079.46,1071.63,1076.19,2061350000
10/13/09,1074.96,1075.3,1066.71,1073.19,2400266667
10/14/09,1078.68,1093.17,1078.68,1092.02,3003566667
10/15/09,1090.36,1096.56,1086.41,1096.56,2983211111
10/16/09,1094.67,1094.67,1081.53,1087.68,2719300000
10/19/09,1088.22,1100.17,1086.48,1097.91,2566244444
10/20/09,1098.64,1098.64,1086.16,1091.06,2998294444
10/21/09,1090.36,1101.36,1080.77,1081.4,3120161111
10/22/09,1080.96,1095.21,1074.31,1092.91,2884672222
10/23/09,1095.62,1095.83,1075.49,1079.6,2648588889
10/26/09,1080.36,1091.75,1065.23,1066.95,3535211111
10/27/09,1067.54,1072.48,1060.62,1063.41,2965211111
10/28/09,1061.51,1063.26,1042.19,1042.63,3666861111
10/29/09,1043.69,1066.83,1043.69,1066.11,3108355556
10/30/09,1065.41,1065.41,1033.38,1036.19,3618011111
11/2/09,1036.18,1052.18,1029.38,1042.88,3445911111
11/3/09,1040.92,1046.36,1033.94,1045.41,3048611111
11/4/09,1047.14,1061,1045.15,1046.5,3130838889
11/5/09,1047.3,1066.65,1047.3,1066.63,2693527778
11/6/09,1064.95,1071.48,1059.32,1069.3,2376183333
11/9/09,1072.31,1093.19,1072.31,1093.08,2477794444
11/10/09,1091.86,1096.42,1087.4,1093.01,2441538889
11/11/09,1096.04,1105.37,1093.81,1098.51,2381500000
11/12/09,1098.31,1101.97,1084.9,1087.24,2311250000
11/13/09,1087.59,1097.79,1085.33,1093.48,2107005556
11/16/09,1094.13,1113.69,1094.13,1109.3,2536583333
11/17/09,1109.22,1110.52,1102.19,1110.32,2124483333
11/18/09,1109.44,1111.1,1102.7,1109.8,2385188889
11/19/09,1106.44,1106.44,1088.4,1094.9,2321127778
11/20/09,1094.66,1094.66,1086.81,1091.38,2084016667
11/23/09,1094.86,1112.38,1094.86,1106.24,2126622222
11/24/09,1105.83,1107.56,1097.63,1105.65,2056011111
11/25/09,1106.49,1111.18,1104.75,1110.63,1686861111
11/27/09,1105.47,1105.47,1083.74,1091.49,1312727778
11/30/09,1091.07,1097.24,1086.25,1095.63,2164177778
12/1/09,1098.89,1112.28,1098.89,1108.86,2360727778
12/2/09,1109.03,1115.58,1105.29,1109.24,2189633333
12/3/09,1110.59,1117.28,1098.74,1099.92,2672238889
12/4/09,1100.43,1119.13,1096.52,1105.98,3211744444
12/7/09,1105.52,1110.72,1100.83,1103.25,2279644444
12/8/09,1103.04,1103.04,1088.61,1091.94,2637794444
12/9/09,1091.07,1097.04,1085.89,1095.95,2286338889
12/10/09,1098.69,1106.25,1098.69,1102.35,2220272222
12/11/09,1103.96,1108.5,1101.34,1106.41,2106161111
12/14/09,1107.84,1114.76,1107.84,1114.11,2526938889
12/15/09,1114.11,1114.11,1105.35,1107.93,2802833333
12/16/09,1108.61,1116.21,1107.96,1109.18,2683233333
12/17/09,1106.36,1106.36,1095.88,1096.08,4230594444
12/18/09,1097.86,1103.74,1093.88,1102.47,3514383333
12/21/09,1105.31,1117.68,1105.31,1114.05,2209633333
12/22/09,1114.51,1120.27,1114.51,1118.02,2022850000
12/23/09,1118.84,1121.58,1116,1120.59,1759372222
12/24/09,1121.08,1126.48,1121.08,1126.48,704283333
12/28/09,1127.53,1130.38,1123.51,1127.78,1509111111
12/29/09,1128.55,1130.38,1126.08,1126.2,1383900000
12/30/09,1125.53,1126.42,1121.94,1126.42,1265166667
12/31/09,1126.6,1127.64,1114.81,1115.1,1153883333
1/4/10,1116.56,1133.87,1116.56,1132.99,2217444444
1/5/10,1132.66,1136.63,1129.66,1136.52,1383900000
1/6/10,1135.71,1139.19,1133.95,1137.14,2762588889
1/7/10,1136.27,1142.46,1131.32,1141.69,2928155556
1/8/10,1140.52,1145.39,1136.22,1144.98,2438661111
1/11/10,1145.96,1149.74,1142.02,1146.98,2364322222
1/12/10,1143.81,1143.81,1131.77,1136.22,2620088889
1/13/10,1137.31,1148.4,1133.18,1145.68,2316866667
1/14/10,1145.68,1150.41,1143.8,1148.46,2175111111
1/15/10,1147.72,1147.77,1131.39,1136.03,2643738889
1/19/10,1136.03,1150.45,1135.77,1150.23,2624905556
1/20/10,1147.95,1147.95,1129.25,1138.04,2672533333
1/21/10,1138.68,1141.58,1114.84,1116.48,3819050000
1/22/10,1115.49,1115.49,1090.18,1091.76,3449250000
1/25/10,1092.4,1102.97,1092.4,1096.78,2489661111
1/26/10,1095.8,1103.69,1089.86,1092.17,2628838889
1/27/10,1091.94,1099.51,1083.11,1097.5,2955066667
1/28/10,1096.93,1100.22,1078.46,1084.53,3029111111
1/29/10,1087.61,1096.45,1071.59,1073.87,3007138889
2/1/10,1073.89,1089.38,1073.89,1089.19,2265338889
2/2/10,1090.05,1104.73,1087.96,1103.32,2638633333
2/3/10,1100.67,1102.72,1093.97,1097.28,2380805556
2/4/10,1097.25,1097.25,1062.78,1063.11,3255383333
2/5/10,1064.12,1067.13,1044.5,1066.19,3577166667
2/8/10,1065.51,1071.2,1056.51,1056.74,2272122222
2/9/10,1060.06,1079.28,1060.06,1070.52,2841255556
2/10/10,1069.68,1073.67,1059.34,1068.13,2361916667
2/11/10,1067.1,1080.04,1060.59,1078.47,2444927778
2/12/10,1075.95,1077.81,1062.97,1075.51,2311488889
2/16/10,1079.13,1095.67,1079.13,1094.87,2267094444
2/17/10,1096.14,1101.03,1094.72,1099.51,2366238889
2/18/10,1099.03,1108.24,1097.48,1106.75,2154788889
2/19/10,1105.49,1112.42,1100.8,1109.17,2191266667
2/22/10,1110,1112.29,1105.38,1108.01,2119133333
2/23/10,1107.49,1108.58,1092.18,1094.6,2511694444
2/24/10,1095.89,1106.42,1095.5,1105.24,2315755556
